Distance1,Beta1,Phi1,Fermi_contact1,Distance2,Beta2,Phi2,Fermi_contact2,Distance3,Beta3,Phi3,Fermi_contact3,Distance4,Beta4,Phi4,Fermi_contact4,Distance5,Beta5,Phi5,Fermi_contact5,Distance6,Beta6,Phi6,Fermi_contact6
3.8355,0.57104,-1.4162,-0.03312,6.0441,1.2379,1.544,0.00168,5.2633,-1.3926,-0.46994,-0.02873,7.1905,0.89515,0.13751,0.01089,5.8651,-0.45393,-0.80948,0.0005,4.834,-0.41243,-2.0627,0.00262
3.8024,0.44627,-1.2488,-0.06397,5.77,1.3016,1.0958,0.00227,5.6514,-1.3848,0.97778,0.01319,7.0768,0.79182,0.13735,-0.00052,5.8594,-0.68628,-0.54912,0.00011,5.6624,-0.47299,-1.8477,0.00024
3.6391,0.56,-1.3321,-0.02419,5.8996,1.2066,0.81458,0.00054,5.5628,-1.396,1.4723,0.00782,7.1259,0.60153,0.097086,-0.00732,5.5994,-0.90258,-0.74534,-0.00148,5.6679,-0.46171,-1.9457,-0.0007
3.7107,0.73048,-1.4918,-0.02352,6.3534,1.1037,1.0226,0.00205,5.0941,-1.4228,1.2994,0.01149,7.0922,0.29728,0.77734,-0.0018,5.3541,-0.86865,-0.94789,-0.00294,5.1584,-0.33138,-2.036,0.00069
3.8452,0.89111,-1.431,0.17089,6.5539,1.1288,1.3423,0.02079,4.4426,-1.1724,0.60777,-0.00684,5.6544,-0.58178,-0.63213,-0.0032,7.0254,-0.21269,-2.953,0.00529,4.2805,-0.26239,-1.86,0.00067
3.2894,0.44738,-1.3125,-0.00118,5.7957,1.2762,0.61175,0.02603,5.5749,-1.1498,1.0977,-0.00903,7.4397,0.31166,0.9297,-0.00694,6.3875,-0.78737,-0.32693,-0.00246,4.7811,-0.63483,-1.6282,0.02116
3.9348,0.65052,-0.98049,0.03764,7.1615,1.2164,0.97441,0.00102,5.2341,-1.0776,0.64639,-0.07842,5.9901,0.85848,-2.9872,0.00098,6.4625,-0.27486,-2.6557,-0.00203,4.6318,-0.46699,-1.2868,0.06182
3.319,0.21361,-0.89565,0.06436,5.4064,1.0637,0.44053,-0.04416,6.084,-1.1969,1.1068,0.00616,5.2839,0.81434,-2.8834,-0.01605,6.235,0.17953,-1.9924,-5e-05,5.4815,-0.88504,-1.3011,0.01252
6.5257,0.52115,2.6252,-0.00098,3.9887,-0.44463,-0.96936,0.0059,4.3768,1.1108,-0.36669,-0.09099,6.8012,0.62151,-1.6954,-0.00041,6.1372,-0.49451,-2.0845,-0.00016,6.7442,-1.2884,-0.72593,-0.00048
3.3655,0.19184,-1.2261,-0.09881,5.5948,1.2674,0.82904,0.00182,6.5896,-0.93366,1.0341,0.00524,5.7602,-0.21831,-2.3783,0.00092,6.8964,-0.6057,-3.046,0.03189,5.6156,-1.0742,-1.3792,0.01301
4.1079,0.97716,-1.9605,0.00927,6.4722,0.11513,-0.93898,7e-05,6.6539,1.0363,1.2964,0.01005,5.5093,-1.0261,0.35371,0.03309,5.8628,0.14691,-2.7687,0.00145,4.5378,-0.44815,-1.7535,-0.06092
6.5603,-0.64508,1.7228,0.00153,3.9935,1.0163,-2.2059,0.0207,6.0326,-0.091818,-1.0648,-0.00011,6.3962,-1.2036,0.51533,-0.00131,5.4566,0.075007,-2.9056,-0.0032,5.3541,-0.50459,-1.8771,0.00455
6.3337,-0.63621,1.8221,-0.00369,5.2509,1.2532,-2.4811,0.00138,5.1876,-1.3896,0.00069609,0.01816,6.5517,0.73157,-0.042296,-0.00813,5.7516,0.3181,-2.8859,-0.00137,5.4974,-0.18279,-2.0319,-0.00293
6.6795,-0.65489,1.7973,0.00074,5.191,1.0869,-2.641,-0.00102,5.2316,-1.5221,0.21134,0.06774,5.7293,0.63713,-0.11183,0.00821,5.9963,0.2717,-2.8311,0.00216,5.5975,-0.27903,-2.0184,0.00116
6.6793,-0.56363,1.7019,-0.0002,4.9673,1.0015,-2.7716,-0.00315,5.2874,-1.5604,-1.9052,0.01917,5.0761,0.56678,-0.23743,0.00767,6.1903,0.17363,-2.909,0.0004,4.8182,-0.36059,-2.0938,-0.00363
6.8368,-0.56708,1.7333,-0.0034,4.9579,1.119,-2.8326,0.03797,5.3535,-1.3549,-1.9834,-0.00036,5.4363,0.62058,-0.20516,0.01311,6.6196,0.33444,-3.011,0.00159,4.8401,-0.17323,-2.1852,-0.00068
6.1025,-0.66952,1.8553,-0.00438,5.3079,1.3695,1.5397,-0.0017,6.2427,0.4323,-1.1183,0,4.8333,-0.97403,-2.0914,0.21693,6.7943,0.72162,3.11,-0.00714,5.1062,0.31378,-2.0984,0.04508
6.1812,-0.6455,1.7206,-0.00966,6.0297,0.41644,-0.90317,0,5.3246,-1.027,-1.9202,0.00942,6.6718,0.41448,0.26376,0.00991,6.0178,0.72545,2.9999,-0.03546,4.9862,0.284,-2.1125,0.01844
5.9025,-0.61673,1.6745,-0.01039,4.8342,-0.51637,-0.5665,-0.00126,5.1036,-0.8017,-1.9781,-0.00365,7.1102,0.31547,0.22674,-0.00243,7.2973,0.89302,2.6641,-0.01906,5.0578,0.55693,-2.1953,0.07209
5.3276,-0.77512,1.6168,0.00435,4.8321,-0.27382,-0.69297,0.00452,6.8029,-0.79443,-3.0409,0.02532,4.7783,-0.56172,-1.9272,0.00339,7.4469,0.69677,2.4383,-0.01121,5.6854,0.68578,-2.4665,-0.01341
5.8533,-0.76361,1.5831,-0.00049,6.7589,0.69051,1.3503,0.00069,4.5101,-0.19253,-0.70125,0.01058,4.8483,-0.53889,-1.9478,-0.00262,5.7436,0.50292,-2.6428,0.00429,6.6931,-0.6102,-0.11651,0.00043
4.2178,0.85914,-0.96556,0.00029,4.211,-0.37264,-0.48245,-0.00167,6.7443,1.4172,1.7047,0.00432,4.9569,-0.8384,-2.0526,-0.00999,7.6528,0.53208,2.5212,0.02521,5.3464,0.34702,-2.6062,0.01
6.3396,-0.6732,1.5276,-0.00359,6.354,0.84757,1.2423,-0.00743,4.3765,-0.40718,-0.58804,0.00078,6.9976,1.4421,2.7966,0.00938,5.0579,-0.87408,-2.2366,0.03932,5.7584,0.33936,-2.6598,0.00456
6.2292,-0.731,1.6754,-0.00806,4.4693,-0.21931,-0.57688,0.00552,7.2887,1.3087,2.7069,0.01088,4.8411,-0.76981,-1.8913,0.14024,6.3977,-1.1067,0.15329,-0.00022,5.4738,0.46955,-2.5408,0.01112
6.3424,-0.6602,1.5152,-0.00082,4.0317,-0.11209,-0.7179,0.04847,5.0211,-0.75609,-1.8841,-0.01112,7.9856,0.51239,2.0258,0.01415,5.6121,-0.9656,0.2771,0.00411,5.4486,0.44955,-2.4367,-0.00096
6.3203,-0.68702,1.4853,-0.00974,3.5307,0.12664,-0.83265,-0.005,4.9741,-0.59458,-1.9775,-0.01181,7.7365,0.4467,2.0081,0.00513,5.0791,-0.8851,-0.33238,-0.02397,4.9986,0.60337,-2.6452,-0.00483
6.3328,-0.72412,1.5271,-0.01314,6.2911,0.83997,1.4857,0.00138,3.2599,0.23411,-1.1018,0.04167,5.2798,-0.3074,-2.0493,-0.00445,7.932,0.39609,1.9122,-0.00309,4.794,-0.87113,-0.77102,-0.01043
5.9818,-0.75602,1.7468,-0.00532,6.9989,0.68149,1.2822,-0.00117,4.395,0.29625,-1.0011,-0.00407,6.1015,-0.63489,-2.8765,-0.00381,4.7733,-0.090819,-1.9981,-0.07452,4.5727,-0.9233,-1.0838,-0.07223
6.1468,-0.72062,1.6212,-0.00998,4.3397,0.24193,-0.99107,-0.00375,6.4753,-0.64675,3.1411,0.00206,4.7804,-0.24294,-1.9436,-0.03069,4.9101,-0.91909,-1.1617,0.04327,4.3377,0.96033,-2.6083,-0.01867
3.8458,-0.29692,-0.98131,0.07573,6.9396,1.2222,0.4109,0.00057,5.5046,-0.42619,-2.0265,-6e-05,6.6791,0.46107,0.10476,-0.00537,5.5467,-1.2397,-1.532,-0.00772,4.9121,0.88064,-2.2688,-0.00722
3.9606,-0.33762,-0.9343,0.07517,6.6918,1.3183,0.36147,-0.00022,5.2501,-0.49759,-1.9777,-0.00218,6.3218,0.5236,0.034783,-0.00749,5.2299,-1.2679,-1.122,-0.03928,5.5184,0.87178,-2.7941,0.01203
3.9403,-0.26998,-0.89538,0.05252,6.9153,1.2684,0.02342,-0.00051,6.8474,-0.41554,3.0555,-0.00402,5.2693,-0.25798,-2.1023,-0.00077,6.4358,0.52228,-0.037539,0.00502,4.7814,-1.353,-1.656,-0.01459
4.4157,-0.39273,-0.67534,0.01138,6.6384,1.1775,-0.29608,2e-05,7.1561,-0.46558,3.0517,-0.00144,4.8555,-0.33755,-2.1432,-0.05661,6.9706,0.42891,-0.11766,0.00185,4.8239,-1.3311,-2.0544,0.00267
4.1647,-0.30233,-0.77737,0.00795,6.3761,1.2201,-0.13785,6e-05,4.7186,-0.24262,-2.1681,-0.00309,7.5208,0.64988,1.4435,-0.00036,4.9867,-1.1819,-2.0608,-0.05201,6.6875,-0.89024,-0.25459,0.00729
4.1725,-0.19859,-0.7352,-0.00252,5.8738,1.4135,-0.12757,-0.00442,4.3511,-0.38526,-1.9167,0.01101,7.3112,0.62166,1.5996,0.00054,5.1178,-1.2872,-1.2499,-0.12727,5.3289,0.55708,-2.828,0.00035
4.0943,-0.16782,-0.5873,0.00294,5.9168,1.5182,0.32575,0.00887,4.5021,-0.43463,-1.8774,-0.01414,7.6861,0.65706,1.6667,-0.00183,4.8364,-1.2717,-0.92533,-0.14706,4.6941,0.39809,-2.6601,0.00307
4.1248,-0.10493,-0.67479,-0.00211,5.9198,1.488,2.6728,-0.01767,4.5747,-0.41764,-1.9081,-0.05211,8.0129,0.61624,1.7448,-0.00073,4.6345,-1.263,-1.1049,-0.24615,4.6131,0.30803,-2.6533,0.00544
7.418,0.9791,1.2228,0.00038,4.6474,-0.14249,-0.91612,0.00749,5.5817,1.3856,-2.4907,0.05158,4.9096,-0.37115,-1.8389,-0.00869,5.0632,-1.1514,-1.0611,-0.017,4.9649,0.097608,-2.5143,0.00377
4.8361,-0.14867,-0.97204,0.00302,5.6946,1.3438,-2.0191,-0.003,6.6305,-0.81263,2.6919,0.00802,6.2274,0.92038,-0.44414,0.05502,5.3204,-1.0987,-1.2176,-0.00891,6.0565,0.13692,-2.4787,0.0007
6.8801,1.1606,1.1543,-0.00026,4.9132,-0.43211,-1.0937,0.00182,5.0508,1.0019,-1.7489,0.08851,6.1115,-0.63331,-1.9776,0.00804,5.8045,0.71723,-0.55247,0.00319,6.2278,-1.2634,-1.201,-0.00059
4.2306,-0.13713,-1.0713,0.00306,4.9215,1.0094,-2.1087,0.05551,5.8757,-0.58513,-2.0067,-0.00012,7.4976,0.44926,2.1203,-0.00109,5.6158,0.96253,-0.30436,-0.00215,5.7429,-1.2097,-0.83083,-0.00714
7.3658,0.90157,2.8429,0.00071,3.991,-0.094663,-1.2033,-0.00752,4.0642,0.6579,-2.3339,-0.00802,5.81,-0.90697,-2.0616,0.00076,5.242,1.0339,-0.40654,-0.00813,5.4463,-1.1289,-0.4483,0.00166
4.2014,0.36281,-1.3374,0.00301,4.6442,0.89665,-2.4084,-0.01005,6.0944,-0.88217,2.6057,-0.00357,4.8537,-0.61978,-2.1011,0.00251,5.9162,1.0913,-0.084627,-0.00747,4.823,-0.80794,-1.0549,0.29274
6.5966,1.0157,2.6351,-0.00024,7.3612,0.55013,0.97325,-0.00798,4.1514,0.23798,-1.1431,0.00166,4.5948,0.82525,-2.1335,-0.01601,4.586,-0.66826,-1.9868,-0.00616,5.1863,-0.964,-0.84369,0.0118
6.492,1.1046,2.5785,-0.00367,5.459,1.0413,-1.8063,0.0527,5.1509,-1.1157,3.0122,0.00042,4.5697,-0.32509,-1.8701,-0.13375,7.6596,0.32604,2.0757,0.00048,5.2195,-0.71962,-0.89,-0.01397
6.5296,1.1846,2.8681,-0.00033,4.632,-1.0804,-2.6385,0.00379,4.764,-0.13366,-1.6805,0.01994,7.2868,-0.41006,2.3275,0.00076,7.5573,0.32956,2.2182,0.01648,5.4859,-0.71374,-0.74957,0.01908
6.6347,0.99996,2.6399,-0.0096,6.7933,-0.58452,1.5895,-0.00305,5.8326,1.2263,-1.1343,0.01527,4.5868,-0.88835,-2.9614,-0.00194,4.552,-0.053321,-1.725,0.01537,5.0879,-0.73046,-0.97853,0.00206
7.1819,0.88209,2.371,0.00031,5.7761,-0.69267,1.5678,-0.00319,6.614,1.3033,-0.20734,-0.00312,4.5349,-0.63324,-2.6872,0.00267,4.6793,0.37101,-1.4308,-0.00843,5.3153,-0.3253,-0.95277,0.00105
7.489,0.82592,2.3285,-0.00156,5.701,-0.78989,1.6576,5e-05,7.0116,1.3145,0.60798,0.00493,4.3554,-0.58868,-2.4801,-0.03778,4.3253,0.54316,-1.2166,-0.06051,5.5684,-0.10344,-0.70655,-0.00191
6.666,0.74979,2.4573,0.009,5.9085,-0.68561,1.6595,0.00657,6.6726,1.4738,2.3775,0.0004,4.6272,-0.80131,-2.2835,0.09141,4.0126,0.60718,-1.2056,-0.04232,5.9074,-0.11438,-0.60594,-2e-05
6.4676,-0.6476,1.5901,-0.003,6.3697,-0.69068,0.2638,0.00063,4.3266,-0.78901,-2.4732,0.15042,3.7962,0.69127,-1.654,-0.01801,5.4962,-0.0027068,-0.84004,0.00055,6.6475,0.34974,-2.735,0.00085
6.5567,-0.66247,1.6871,-0.00059,5.6432,-0.82229,-2.6737,0.0025,4.2561,0.37363,-2.0579,-0.00228,6.2137,1.1952,1.9608,-0.00729,4.479,-0.15351,-1.1605,-0.02787,6.2513,-0.035852,-0.16285,0.01613
6.3021,-0.68518,1.6248,0.0005,4.9575,-1.085,-0.00058003,-0.00085,5.8595,-0.45365,-2.7762,0.00018,4.9064,0.55934,-2.5517,0.00274,4.0389,-0.039076,-1.5207,0.03292,4.773,0.11821,-0.37556,0.00227
6.2398,-1.0474,0.56484,-0.00157,6.2422,-0.64122,-2.983,-0.00217,4.0505,0.33833,-2.704,-0.00248,7.4341,1.1274,1.8202,0.00794,3.4626,-0.45444,-1.6382,0.04738,5.0604,-0.077821,-0.28837,0.00261
6.8771,0.70315,-3.0621,0.01516,4.441,0.080651,-2.5201,-0.00068,7.4302,1.1577,2.3001,0.00268,6.9499,0.55141,0.45967,-0.00127,3.7802,-0.90265,-1.4985,0.04839,5.1579,-0.12625,-0.21194,-0.00051
6.9981,0.49766,1.87,-0.00168,6.1084,0.54718,-2.9382,-0.0009,4.3971,-0.32846,-2.4818,0.02529,7.0055,1.0544,2.7226,0.18152,4.1338,-1.0197,-0.92258,0.02114,5.5609,0.016308,-0.18752,0.0003
5.8548,0.39144,-2.6562,-0.0054,4.6119,-0.54379,-2.2541,-0.00713,6.5856,1.1667,1.1805,-0.00178,4.7978,-1.2317,-0.73817,-0.00769,6.765,-0.62028,2.507,-0.00565,5.2952,-0.10125,-0.16357,0.00121
6.6079,0.54636,-2.632,-0.0008,4.3842,-0.056915,-2.138,-0.00347,7.1956,1.034,1.3563,0.00098,4.1651,-0.95081,-1.25,-0.06637,5.8328,-0.66709,2.49,-0.00073,5.2573,0.19428,-0.2112,0.00192
5.6731,1.0197,-0.83819,-0.00038,4.2047,-0.19094,-1.9625,0.00437,7.4812,1.0893,1.3357,-0.00073,4.548,-1.1104,-0.59392,-0.01906,6.8806,-0.68624,2.2473,-6e-05,6.0723,0.1308,-0.17649,0.00463
7.3706,0.66183,2.6501,-0.00654,5.7214,0.94595,-0.42638,0.00122,3.9247,-0.024831,-1.7534,-0.02094,7.6699,0.88397,1.138,-0.00018,5.1009,-1.1168,-0.93548,0.02079,6.3251,-0.20002,-0.11069,-0.0047
6.6089,0.85639,2.7718,-0.00703,5.4113,0.73229,-0.095382,-0.00346,5.5237,0.81828,-2.087,0.00614,5.858,-0.88222,-2.5629,0.00081,4.3313,-0.074419,-1.3288,0.00715,5.2135,-1.0417,-0.89334,0.00646
6.3788,0.97769,2.764,0.00832,5.6738,0.87301,-1.7749,0.06138,5.847,-0.92546,-2.4361,0.0017,4.5412,0.080516,-1.1422,-0.00862,7.7627,0.13914,2.4038,0.02234,4.8591,-0.84206,-0.6854,0.00059
7.0225,0.85692,2.8248,-0.00113,5.7721,0.91791,-2.0575,0.03335,5.8192,-0.93389,-2.4301,0.00779,5.191,0.23574,-1.2721,-0.00959,4.5438,-0.75463,-0.72631,0.00204,5.837,0.23802,-2.3224,-0.00024
5.6708,-0.85874,0.34979,-0.0031,5.5684,-0.69029,-2.3359,0.00754,5.9347,0.58066,-1.5039,-0.00132,4.3967,-0.3964,-1.0258,-0.01267,6.5411,-0.70033,2.4776,-0.00187,6.0613,0.32567,-2.5273,0.00022
5.416,1.0113,-2.7543,0.00138,5.3859,-0.94124,-2.0722,0.00465,4.5891,0.45516,-1.3373,-0.00288,5.2168,-0.47952,-0.68313,0.00339,6.074,-0.81387,2.3236,-0.00762,5.5519,0.16896,-2.6061,0.00115
6.0787,1.174,-2.6584,-0.00069,4.7196,-0.72553,-1.6829,0.00019,4.6129,0.62455,-1.0063,0.02645,5.0313,-0.22161,-0.52146,-0.00101,5.192,-0.98992,2.3212,0.00251,5.4134,0.3711,-2.4791,0.00353
4.6194,-0.83682,-1.5889,-0.00597,4.3669,0.6413,-1.1449,-0.04935,5.4131,-0.18129,-0.54818,-0.00096,6.6443,0.82845,-0.30554,0.00775,5.5781,-0.95836,1.8072,-0.01646,4.882,0.1577,-2.5578,0.03109
4.6028,-0.47122,-1.9931,0.00192,4.9824,0.9551,-1.7723,0.21751,5.4877,0.064181,-0.88591,-0.00057,6.3328,-1.1069,-0.60382,-2e-05,5.7346,-1.0085,2.1488,0.00212,6.7142,0.36341,-2.8505,0.00832
5.1375,-0.59639,-1.7132,0.02298,5.051,0.82376,-1.5959,0.08569,7.8284,0.69135,2.1332,0.01419,5.9775,-0.13809,-0.87407,-7e-05,6.8662,-1.1556,-0.56243,-7e-05,6.2563,-1.0879,2.3849,-0.00206
6.5743,0.90386,1.2232,0.003,4.7709,-0.67454,-1.3104,0.17113,5.2205,0.73171,-1.6399,0.09167,5.6188,-0.054003,-0.73651,0.00319,6.3514,-1.2474,1.6761,0.03666,6.3472,0.19352,-2.5569,0.00034
6.1264,0.93514,1.3802,0.00011,6.3691,0.85798,-2.8373,-0.00823,5.0246,-1.0079,-1.2515,-0.00406,5.0138,0.57195,-1.6852,-0.02886,4.7939,-0.040993,-0.56225,0.00267,6.3027,1.0096,-0.14539,0.03395
6.0555,0.95337,1.4054,-0.00139,4.7774,-0.95402,-1.4095,-0.00397,5.3366,0.71314,-1.595,0.00869,4.3965,0.10727,-0.38865,0.00155,6.6007,-1.2663,1.2945,0.01355,6.4851,0.14835,-2.4968,0.00085
6.2885,1.0542,1.5661,-8e-05,4.0131,-0.58913,-0.98365,-0.01734,5.4882,0.82235,-1.3261,0.00026,5.2166,0.23749,-0.14805,-0.0009,6.8035,-0.78193,0.0042742,0.01437,5.6008,-1.2303,1.6239,0.18897
7.2428,0.090492,3.1224,-4e-05,7.0334,0.94077,-2.8086,-0.00013,4.4531,-0.39467,-1.1109,0.02675,5.4568,0.97925,-1.3721,-0.00136,5.2901,0.33316,-0.048427,0.0055,5.5991,-1.4101,1.9003,-0.03003
6.8843,0.27241,3.0766,-0.00312,6.1686,0.93763,1.6296,0.00544,4.2118,-0.2571,-1.1535,0.02898,5.3312,1.2079,-0.84179,0.02888,5.1416,0.27805,-0.11225,0.00676,5.4048,-1.2616,3.1279,-0.0381
7.0936,0.44646,2.9922,-0.00512,6.0688,-0.69824,1.5779,0.00011,4.6983,-0.13448,-1.1118,-0.00545,5.0734,1.1686,-0.1193,0.01066,6.4864,-0.19831,-2.8941,-0.00052,5.1915,-1.2204,-2.9804,0.00285
7.3866,0.43798,2.9632,0.07607,6.3524,-0.73094,1.6564,0.00073,3.9435,-0.075176,-1.081,-0.04468,5.0027,1.3306,0.097162,-0.00909,6.1213,-0.12777,-2.8785,-0.00184,4.2113,-1.2039,-3.018,-0.01926
7.1919,0.24282,-3.1007,0.0035,4.5902,-0.28763,-1.0748,-0.01236,4.1454,1.3254,-1.599,-0.07929,5.7986,0.16258,-0.13747,0.00077,6.3821,-0.40091,-2.7665,-0.00259,5.3575,-1.1727,2.6201,-0.01292
6.5377,-0.069926,-3.029,-0.00071,7.0788,-0.51557,1.3764,-0.00267,5.0375,-0.28955,-1.0231,-0.01475,3.9176,1.2553,-1.888,0.08485,6.4475,-0.73905,-2.631,0.0008,5.7645,-1.4024,2.1606,-0.00641
6.6659,0.016708,-3.0347,-0.00057,4.8695,-0.18806,-0.91594,0.00931,4.408,1.2105,-1.8852,0.04452,6.3808,-0.58501,-2.4651,-0.00059,4.7212,-1.4507,2.9432,0.15662,6.3118,0.38122,-1.9687,-0.00048
6.396,0.32174,-3.0209,-0.00079,6.0226,-0.69403,1.5736,-0.01917,5.0751,-0.21371,-1.0253,0.00126,4.5593,1.2203,-0.75947,0.00703,6.4084,-0.29888,-2.582,-0.00023,4.2357,-1.2478,-2.6394,0.04789
5.9027,-0.79423,1.6488,-0.03276,5.2312,-0.0080616,-0.91871,0.00247,5.029,1.2814,0.096324,0.00753,7.2893,-0.69649,2.5562,-0.00059,6.3545,-0.21442,-2.6063,-0.00048,4.2306,-1.2127,-1.9718,0.08759
5.3114,0.48042,-3.0235,0.01095,6.3844,0.79498,1.8601,-0.00048,4.9787,-0.29565,-0.82766,0.03086,4.022,1.342,-0.78037,-0.06381,6.6046,-0.67718,-2.6202,-0.00011,5.2852,-1.4982,1.1502,0.01127
6.4344,0.73195,-2.9376,0.00142,4.5587,-0.20939,-0.85698,0.01998,4.3927,1.3082,-0.93941,-0.00771,5.6099,-0.5215,-2.7027,0.00542,5.2638,-1.3747,2.148,0.01881,6.0085,0.042857,-1.6855,-0.00017
6.7743,0.91835,1.6913,-0.00462,4.5466,-0.31262,-1.0507,0.03283,4.4508,1.3606,-0.8341,-0.01593,5.0503,-0.51993,-2.6784,0.01409,5.3507,-1.3516,1.8442,0.00022,5.9388,0.087026,-1.6984,0.00193
6.7103,-0.0028976,2.713,-0.002,4.9709,-0.35744,-1.1729,-0.00816,4.8531,1.3554,-0.52705,0.00105,5.602,0.45977,-0.1308,0.01754,5.0564,-0.29668,-2.6129,0.00443,5.372,-1.3988,2.9237,-0.00332
7.0995,0.81021,-2.9003,-0.00124,6.2964,-0.83352,0.25948,-0.00025,5.1903,-0.1934,-1.0848,0.00228,5.6161,1.3321,-0.4379,-0.00225,5.5293,-0.031917,-2.4997,-0.0002,4.9247,-1.3,-3.1363,-0.01027
6.0085,0.68863,-2.8958,-0.00013,5.0578,-0.68088,-1.0662,0.00174,4.1415,1.0621,-1.0356,-0.01273,6.326,-0.38108,-2.7818,-0.00051,6.7259,-1.1341,2.4882,-0.00068,5.8137,0.1315,-2.0612,-0.00211
6.9009,0.83889,2.9532,-0.01334,5.7988,-1.0524,0.84757,-0.00464,3.605,-0.15938,-1.4758,0.13905,5.2843,1.4294,-0.7344,0.06446,5.5814,-1.0727,3.0418,-0.00136,6.4988,0.5729,-2.1491,0.00331
6.9231,0.62618,-3.0819,-0.00028,3.1916,-0.41688,-1.6356,0.24783,4.407,1.4075,-0.97691,0.03795,4.4649,0.4751,-0.47133,-0.0026,6.2963,0.90186,0.70227,-0.00937,5.9204,-1.1,2.723,-0.00222
6.3585,0.015735,2.7272,-0.00492,7.4936,0.93489,2.1971,0.00029,3.7904,-0.29003,-1.3928,-0.01864,4.8924,1.3292,-1.6903,0.03834,5.3303,0.56143,-0.34968,-0.00084,6.0815,-1.2931,2.2481,-5e-05
6.919,0.17217,-2.8064,-0.00021,6.2905,-0.067232,2.8659,0.01489,3.1925,-0.47862,-1.2009,0.19315,4.817,1.2835,-1.5356,0.35301,4.9647,0.44101,-0.17985,0.00219,6.2589,-1.2155,1.8202,0.00031
6.6533,-0.16315,2.7717,0.01143,3.3755,-0.55416,-1.1104,0.09708,5.3118,1.0846,-1.8349,0.05707,4.986,0.53695,-0.1055,0.00019,5.8496,0.84198,0.97482,0.01487,6.2107,-1.1534,1.8335,0.03653
6.6251,-0.25456,2.7919,0.00176,3.8313,-0.34888,-1.0326,-0.00359,5.1158,0.97698,-1.9787,-0.0019,5.4731,0.54906,-0.16579,0.0015,6.1844,0.98392,0.86053,0.0252,5.9221,-1.1744,1.296,0.15308
6.447,-0.28544,-2.6625,0.00095,3.8432,-0.66901,-1.4313,-0.0596,4.6701,0.64797,-2.0744,0.313,4.4704,0.22456,-0.36384,-0.00231,5.6291,0.9642,0.48741,0.00741,6.5734,-1.1712,1.6546,0.00065
3.6648,-0.166,-1.5718,-0.00943,6.215,1.0176,-2.256,0.00327,4.3633,0.45792,-0.47376,-0.00046,6.7344,-0.43774,-0.35782,5e-05,6.1154,0.84592,0.77691,-0.00022,5.5986,-1.4247,2.4069,-0.01667
7.2764,-0.97697,0.16132,0.00037,8.6405,-0.10814,2.8132,0.00044,3.997,0.33185,-1.5571,0.00504,6.5697,-0.70216,-1.0823,7e-05,5.4212,0.62567,-0.29107,-9e-05,4.3682,-1.2222,-2.2335,-0.04906
6.7169,-0.6527,1.4636,0.00031,8.3932,0.0025872,2.7864,-0.0005,6.8755,0.81512,1.8605,0.00049,3.6675,0.24836,-1.3438,-0.00313,6.6128,-0.64335,-1.0718,0.00042,5.1456,-0.98796,-2.3724,-0.00877
5.7957,-0.74834,1.5401,-0.01302,6.4478,-1.0633,-0.67925,-0.00033,4.8787,0.94464,-1.1409,-0.00995,7.5216,1.2875,1.1545,0.02397,7.475,-0.40386,2.4635,-0.00115,4.4809,-0.60581,-2.0545,0.00361
7.878,-0.097847,-2.8182,0.00057,5.9573,-0.80132,1.4062,-0.01537,4.3785,0.82942,-1.3376,0.24152,6.0383,1.3495,1.4395,0.07691,7.5448,-0.55255,2.3402,-0.00036,4.8981,-0.89922,-1.7342,-0.02493
7.0154,-0.21091,-2.8467,8e-05,5.2059,0.55742,-1.5197,-0.00483,5.8425,1.5467,-2.3224,0.01687,7.4798,-0.52304,2.1616,0.00267,5.8533,0.49312,-0.22486,0.00091,4.5715,-1.0941,-1.4346,0.39208
6.9551,-0.31416,-2.8382,-0.00029,5.4639,0.22762,-1.5585,0.00415,5.6997,1.22,-1.7247,-0.00273,7.5071,-0.44549,2.0681,0.00168,5.3322,0.29287,-0.31493,0.00565,4.9788,-1.3074,-1.0437,-0.04206
6.6906,-0.013407,-2.7405,0.00016,6.459,0.021312,2.8111,-0.00194,5.8605,0.59931,-1.5328,0.01801,6.5034,1.5128,-0.075389,0.00376,5.6638,0.34031,-0.061317,-0.0023,4.3128,-1.0314,-1.609,-0.08946
6.2278,0.63394,-2.4369,0.00024,6.8515,-0.12472,-2.7892,0.00133,6.9183,0.068413,2.711,-0.00084,5.6719,0.34256,-1.6701,-0.00212,5.3367,1.3554,-1.3942,0.00765,5.1499,-1.1684,-1.9339,-0.00477
6.2849,0.77732,-2.7306,0.00125,6.7094,-0.085647,-2.8108,-0.00066,5.3867,0.53934,-1.6084,-0.00244,5.175,1.2902,-0.94099,0.00274,5.3064,0.17287,-0.066225,0.00649,5.5952,-1.0853,-1.798,-0.01265
5.7664,0.69023,-2.8415,0.01809,7.0053,-0.33675,-2.8008,0.00018,6.6897,-0.01133,2.8547,0.00075,5.2394,0.43623,-1.6869,-0.00395,5.1315,1.2783,-1.1863,0.10907,5.2783,-1.1437,-1.6249,0.05538
6.9128,-0.39264,-2.8264,0.00176,7.1675,-0.0088618,2.8177,0.01135,4.6821,0.52013,-1.8077,-0.02198,5.7523,1.3522,-1.4449,0.00625,5.4387,0.5658,0.017488,0.00508,4.4377,-1.2073,-1.3872,0.58098
